,Open,High,Close,Volume
74,890.0,893.38,891.44,2342303
75,891.39,892.99,889.14,1323297
76,882.26,892.25,888.84,2038032
77,868.44,879.96,878.93,1696483
78,860.62,862.44,858.95,1172870
79,859.74,863.93,860.08,1188843
80,857.38,860.2,856.51,1080336
81,852.54,857.39,853.99,936201
82,841.38,855.64,855.13,1049125
83,841.04,843.73,840.18,1073650
84,838.46,843.72,841.46,1135775
85,841.7,844.63,839.88,974343
86,841.54,846.74,841.7,1046215
87,845.0,845.88,842.1,1111610
88,849.5,853.59,845.1,1533564
89,854.71,860.59,848.91,1855153
90,848.0,853.0,852.57,1348494
91,848.75,859.0,856.75,1969402
92,846.83,849.56,847.8,1440982
93,851.98,852.0,849.48,949398
94,842.75,851.58,849.87,1457347
95,839.69,845.4,840.63,1519202
96,828.09,841.38,838.51,1935211
97,842.0,844.0,835.14,2105682
98,841.39,841.69,839.65,3287669
99,849.48,855.35,849.8,1366749
100,870.06,873.47,850.14,2537978
101,869.48,870.34,867.91,1542199
102,873.68,874.42,872.37,1868252
103,870.53,872.71,870.0,1104452
104,867.94,869.88,868.39,1332885
105,863.75,867.58,865.91,1061692
106,860.83,867.13,864.58,1166605
107,862.7,864.23,861.4,1336585
108,853.69,860.71,857.84,1347697
109,853.12,856.93,853.64,1029834
110,847.26,853.33,851.15,1038696
111,846.86,848.94,847.27,1047872
112,848.94,850.82,849.08,1006612
113,856.31,856.49,849.85,1250938
114,851.38,858.0,856.75,1818671
115,847.35,848.83,844.93,1383119
116,844.95,850.67,849.67,1010333
117,847.65,848.36,847.81,1346189
118,851.08,852.62,851.0,1386681
119,848.0,853.79,851.36,1224889
120,847.99,852.2,849.27,1261062
121,841.31,846.94,846.55,1461210
122,838.5,842.69,842.17,1005084
123,838.81,841.77,837.32,1357185
124,839.77,842.0,840.03,1363345
125,837.7,841.74,838.96,1295708
126,832.95,837.15,834.85,1415128
127,831.73,831.98,830.06,1194238
128,830.53,834.25,829.88,1302225
129,825.5,831.92,829.23,1666605
130,820.92,822.39,821.62,1350875
131,823.13,826.13,820.13,1528095
132,815.0,824.56,818.26,1689179
133,824.0,824.0,815.24,2251047
134,819.5,823.07,820.19,2020180
135,837.06,837.23,823.83,3516933
136,859.0,867.0,845.03,3752497
137,859.05,861.0,856.98,3493251
138,853.55,858.79,858.45,1662148
139,846.98,851.52,849.53,1688375
140,831.61,845.54,844.43,2457377
141,829.09,829.24,828.17,1306183
142,829.0,833.0,824.37,1070454
143,829.8,829.81,829.02,1027698
144,830.0,830.18,827.46,1440905
145,831.0,834.65,830.94,1290182
146,828.38,830.38,829.53,1350308
147,826.62,829.9,829.86,1325394
148,827.07,829.41,826.01,1197442
149,826.37,830.43,827.18,1408924
150,814.99,828.96,825.21,2017097
151,807.5,813.74,813.02,1340535
152,809.89,813.43,807.77,1515339
153,800.62,811.44,808.01,1959033
154,803.21,803.28,792.45,1735879
155,802.33,805.75,802.88,1057392
156,813.33,813.33,804.57,1214756
157,808.68,816.0,809.93,975962
158,808.01,810.97,807.8,765537
159,809.1,811.07,809.68,1132119
160,815.72,815.72,812.2,1459628
161,813.37,816.49,815.2,1271883
162,809.28,816.22,812.5,1263581
163,818.31,819.2,809.84,2598866
164,817.36,823.0,815.65,1769719
165,815.92,824.26,817.89,1799654
166,812.39,824.3,815.34,2128210
167,804.82,811.35,807.9,1628602
168,799.3,809.95,809.45,1904463
169,792.95,799.0,795.17,1612531
170,779.95,792.0,791.47,2029415
171,780.19,785.28,776.18,1734099
172,770.0,780.0,778.22,1688473
173,761.9,770.5,764.46,1718846
174,778.55,778.6,764.33,2867074
175,789.1,791.51,775.88,2279054
176,788.38,796.44,789.44,1561981
177,778.35,799.74,785.79,2575432
178,782.61,782.9,780.23,613549
179,789.52,789.52,779.0,1312981
180,788.99,793.77,785.0,1394174
181,778.1,786.55,784.8,1630835
182,787.17,791.29,775.97,1806264
183,782.5,788.9,786.16,1533679
184,770.42,783.5,779.98,1798360
185,765.47,780.24,775.16,2943889
186,771.76,771.78,753.22,3688274
187,776.81,777.29,771.75,3592641
188,810.0,810.06,780.29,5909609
189,801.83,811.71,805.59,3098510
190,802.03,816.04,811.98,1769069
191,794.95,805.0,802.03,1992570
192,771.3,788.48,781.1,1970603
193,784.5,790.0,782.19,2175216
194,806.76,806.76,788.42,2350736
195,810.87,813.96,805.48,2355890
196,822.43,822.63,809.9,2242679
197,829.94,839.0,819.56,4354884
198,823.01,826.58,817.35,2973486
199,827.12,827.71,822.1,1794868
200,838.5,838.5,828.55,1890712
201,830.09,837.94,835.74,1447616
202,820.0,824.29,824.06,1615814
203,827.56,828.46,821.63,1393870
204,824.52,829.81,827.09,1500142
205,814.21,828.81,821.49,2289265
206,805.99,813.49,806.84,1056367
207,807.45,810.09,804.6,1111934
208,806.07,806.56,804.08,1368981
209,811.96,814.5,811.77,907876
210,814.17,819.86,809.57,1721575
211,803.93,817.38,814.17,1496115
212,805.93,805.94,800.71,1163899
213,804.08,806.94,803.08,1099909
214,806.0,808.5,801.23,1213820
215,805.0,806.5,802.79,1258706
216,802.55,803.54,800.38,1489212
217,803.6,808.09,804.06,1660201
218,807.23,813.91,802.64,1349974
219,804.08,810.25,810.06,1470280
220,801.83,813.49,810.73,1367271
221,809.82,810.08,802.65,1472732
222,815.14,817.0,814.96,1411673
223,810.0,819.06,815.95,1759290
224,801.26,805.91,805.03,1348476
225,800.0,802.75,799.78,1050041
226,801.11,803.99,795.39,1149522
227,799.02,799.02,797.97,2130571
228,790.01,803.64,801.23,1566360
229,787.53,796.33,790.46,1313912
230,794.01,795.79,788.72,1809044
231,784.52,800.17,798.82,1863737
232,798.77,801.75,788.48,1887633
233,805.22,808.42,802.84,1177660
234,807.93,810.6,807.99,1145724
235,798.39,810.89,808.02,1989537
236,795.27,797.1,796.87,1347368
237,791.98,792.89,791.4,1303460
238,789.6,791.57,789.85,1071420
239,792.88,798.0,791.92,1167413
240,793.05,798.52,795.82,773698
241,792.49,799.4,793.22,1248881
242,792.0,794.72,791.3,1202680
243,796.86,798.46,793.6,1284437
244,800.48,801.0,796.59,917513
245,798.51,799.3,796.95,853365
246,799.79,801.23,799.65,1120763
247,805.36,808.0,802.75,865160
248,800.0,805.63,805.42,1066070
249,803.5,804.26,801.19,1057897
250,807.21,811.36,805.96,930074
251,805.09,807.19,807.05,897283
252,810.47,813.88,808.2,1282274
253,807.05,810.88,808.49,918514
254,804.49,813.33,807.48,1607685
255,806.0,807.6,805.23,1221609
256,800.11,807.22,806.93,1807271
257,798.24,800.2,797.25,1076031
258,796.47,799.54,798.92,1461025
259,797.33,802.32,800.12,1996354
260,786.67,807.49,800.94,3029658
261,797.71,803.94,791.34,5090527
262,768.84,768.97,765.84,3673221
263,758.97,764.45,761.97,1608589
264,757.52,759.26,757.65,1189573
265,757.68,759.82,757.52,1073310
266,757.32,759.45,759.28,1046024
267,757.0,758.15,754.41,953053
268,754.05,760.64,757.08,1125117
269,749.87,756.59,753.41,1521795
270,737.91,755.14,753.2,1934900
271,741.0,741.0,735.63,1617087
272,733.94,736.14,735.8,1070351
273,735.52,735.52,729.48,1021827
274,731.92,735.6,732.51,1328680
275,719.42,728.93,727.2,1441113
276,710.56,717.9,717.78,1497323
277,710.11,710.17,707.26,1058698
278,699.84,713.0,708.97,1445126
279,705.01,708.12,704.89,1422028
280,705.1,712.53,710.25,1549160
281,697.65,703.77,703.53,2112513
282,694.26,699.5,695.19,2156218
283,691.37,692.74,691.26,1912280
284,682.49,683.32,681.14,2919486
285,690.17,705.0,685.2,4771780
286,710.55,714.88,714.87,2125028
287,714.05,714.21,710.47,1452884
288,710.05,715.38,708.88,1515918
289,710.31,715.87,706.13,2282725
290,721.39,721.39,704.25,4113085
291,727.96,730.39,724.25,2250083
292,734.92,737.15,732.19,1161701
293,729.31,736.0,733.25,1329176
294,729.82,739.0,731.88,1167736
295,735.95,739.64,733.19,1452456
296,737.07,743.93,742.52,958963
297,739.5,743.81,742.93,1615727
298,733.27,736.71,731.09,1215741
299,738.5,738.5,730.06,1499648
300,741.49,741.49,735.86,1230376
301,746.1,747.3,744.27,1695824
302,748.47,751.37,748.46,1039847
303,748.76,753.48,748.85,2124248
304,737.51,747.91,747.6,1738913
305,736.0,741.1,736.93,1298295
306,735.0,739.89,738.1,1610773
307,719.85,734.2,733.03,1890195
308,719.98,723.5,717.25,1233407
309,716.46,727.7,721.71,1722506
310,718.3,720.5,715.31,1495741
311,718.5,725.57,721.78,1620691
312,731.06,735.85,720.19,1667998
313,724.32,732.68,730.3,1124220
314,726.62,731.29,724.83,1241301
315,732.0,735.37,728.07,1352779
316,740.52,740.8,730.55,1484998
317,734.96,740.0,739.38,1627899
318,726.7,734.29,729.13,1898866
319,712.2,725.99,725.18,1982458
320,715.0,717.55,714.71,1479828
321,706.77,715.05,711.37,1610174
322,712.5,713.37,708.44,1922797
323,711.92,715.41,714.41,1672285
324,704.12,712.11,707.88,2906358
325,723.29,729.26,705.06,3114203
326,725.32,727.15,721.46,3289534
327,744.42,745.59,725.37,2754324
328,735.35,744.88,742.21,2469163
329,743.91,753.92,737.77,6978506
330,777.31,781.68,780.0,3326803
331,779.16,779.66,774.92,1706231
332,790.5,790.95,776.25,2191366
333,780.19,788.55,787.68,1669701
334,775.5,780.93,780.0,1555865
335,775.36,779.61,775.39,1348011
336,770.31,775.75,771.91,1768980
337,758.43,764.92,764.32,1366559
338,765.45,767.22,757.54,1584036
339,765.87,767.13,759.47,1171738
340,765.32,769.36,760.12,1254028
341,757.84,768.42,768.07,1257118
342,758.13,762.87,758.57,1222147
343,769.51,772.44,765.12,1343934
344,757.16,770.04,769.67,1581222
345,768.34,769.08,762.9,1623821
346,768.21,777.31,768.34,2017229
347,753.68,767.18,765.89,1987121
348,756.17,758.3,753.28,1082515
349,751.2,757.56,754.84,1528469
350,763.35,765.39,757.56,1224825
351,758.44,765.0,760.05,1103115
352,753.91,763.34,762.16,1435734
353,761.63,762.14,755.41,2811069
354,757.65,765.34,758.48,2227322
355,749.05,759.0,757.36,1447671
356,746.02,753.01,750.57,1491578
357,744.97,754.26,750.24,1639483
358,739.95,744.9,744.87,1727331
359,727.79,736.54,732.17,2228566
360,715.16,726.24,725.41,1954640
361,708.39,722.25,713.53,2537925
362,725.15,727.21,712.8,3084522
363,734.8,735.0,730.22,2421300
364,739.48,741.0,731.59,2025353
365,742.87,743.12,739.48,1781343
366,721.3,742.33,742.17,3001329
367,721.0,730.6,717.22,2237474
368,733.6,736.16,724.86,2120631
369,722.93,729.51,729.12,1798643
370,710.61,721.22,720.9,1833671
371,726.1,730.9,717.29,2053583
372,729.51,734.84,729.05,1850912
373,715.9,724.03,722.11,1721784
374,733.96,736.0,717.51,2330509
375,727.0,733.76,731.97,2437275
376,718.65,722.88,717.64,2151167
377,712.21,716.0,706.89,2317193
378,696.34,712.32,706.36,3227256
379,711.79,723.22,706.85,3011661
380,692.95,720.96,701.02,4197924
381,687.68,704.52,704.16,4438257
382,725.5,726.72,703.76,5444953
383,744.59,745.24,730.03,5214827
384,786.28,791.43,749.38,6543977
385,800.5,810.35,780.91,6776535
386,771.26,777.59,770.77,5102641
387,748.96,765.1,761.35,3759222
388,738.19,751.16,748.3,3093589
389,735.89,735.89,717.58,2082928
390,735.21,739.46,733.79,1543054
391,743.84,752.46,733.62,2259778
392,742.0,748.56,745.46,2350965
393,720.17,737.67,726.67,2594281
394,705.9,726.95,718.56,4114182
395,720.15,725.35,719.08,2408193
396,709.99,724.16,710.49,3777815
397,724.44,739.89,731.39,2755725
398,749.34,753.0,719.57,2554586
399,740.75,748.34,745.34,2340753
400,731.95,735.08,733.07,2544806
401,747.8,750.12,730.91,2375348
402,746.49,755.31,741.0,3156563
403,750.37,765.73,759.33,2410301
404,764.1,769.2,761.53,2260795
405,762.2,762.2,759.44,3352912
406,787.82,788.33,778.01,1637561
407,793.96,796.46,790.3,1428280
408,786.99,798.69,793.96,1921480
409,770.0,782.82,782.24,1557755
410,768.52,769.2,765.84,521141
411,770.69,771.9,768.51,1529742
412,764.27,770.34,767.13,1816935
413,763.05,766.35,760.8,1742368
414,767.23,774.14,756.85,3389702
415,781.16,781.59,769.83,1825538
416,766.57,781.5,776.59,2656010
417,767.79,774.75,760.09,2469319
418,751.26,764.15,762.54,2693160
419,749.0,757.44,750.42,2159164
420,763.59,766.07,760.04,1622940
421,771.1,776.09,762.55,2327471
422,764.5,778.65,775.14,1554121
423,780.06,781.0,772.99,1831287
424,769.71,782.42,779.21,2489998
425,780.56,784.48,768.2,2097494
426,785.25,793.05,777.85,2333578
427,766.94,785.0,783.79,2014110
428,771.87,775.03,762.85,1597322
429,769.16,774.0,771.97,722319
430,771.69,773.0,769.26,1180643
431,772.96,775.99,769.63,2361490
432,777.47,782.9,776.7,1730626
433,769.3,779.32,777.0,2766452
434,759.78,763.23,759.94,1401779
435,749.57,761.1,760.01,1798877
436,752.47,754.95,745.98,1925901
437,740.21,751.71,750.42,2519424
438,754.04,755.33,740.07,2374561
439,760.18,765.8,756.53,1604146
440,762.38,769.08,765.25,2093287
441,753.48,760.6,758.26,1477669
442,758.52,763.3,754.77,1775525
443,759.39,763.02,761.6,1673013
444,758.81,766.35,760.67,2271675
445,749.9,759.9,755.31,2083374
446,745.43,751.7,748.82,1807488
447,734.53,748.18,747.74,1980977
448,745.56,746.31,737.39,1991811
449,736.63,746.79,744.85,1822826
450,733.0,737.37,736.92,1964310
451,726.57,735.96,732.82,1923970
452,720.02,734.95,731.12,2402045
453,750.06,752.5,719.33,6307414
454,675.44,688.05,681.14,4132551
455,683.21,684.9,671.8,1597571
456,697.89,698.0,680.0,2613344
457,694.0,700.24,699.95,1494286
458,695.4,696.22,695.32,1810998
459,685.25,694.16,693.02,2343459
460,683.73,690.04,680.41,1562196
461,674.26,688.46,683.17,2096308
462,669.19,677.98,676.43,1330987
463,667.49,674.08,671.24,1597534
464,669.45,671.89,667.0,1961858
465,677.4,678.74,670.0,2186605
466,669.35,678.8,671.64,2138738
467,661.6,673.03,671.68,1873783
468,638.01,658.26,656.99,2439435
469,637.94,643.84,642.0,2125315
470,631.83,639.31,638.37,2647655
471,625.5,634.68,622.61,2106466
472,639.05,642.85,624.25,2382300
473,658.58,658.58,640.15,2423992
474,648.97,656.77,654.91,1934639
475,652.9,660.28,653.29,1457995
476,657.47,658.82,653.2,2718081
477,665.51,669.0,666.98,1954667
478,665.06,669.84,660.92,3627210
479,667.49,681.99,671.67,2387605
480,665.55,668.07,665.52,1312598
481,656.71,668.85,665.07,1777320
482,655.63,655.92,652.47,1497627
483,650.21,655.31,655.3,1744615
484,643.9,654.9,651.08,1384602
485,651.88,657.36,643.41,2048908
486,641.0,645.04,643.88,1954648
487,629.7,634.5,628.96,2024990
488,647.93,651.25,637.05,1728562
489,638.0,645.06,644.91,1881489
490,633.81,644.44,629.56,2572884
491,654.34,664.41,647.82,1946844
492,665.76,667.0,659.69,1941833
493,671.99,673.98,667.96,2948736
494,643.1,662.48,659.74,4386985
495,646.47,647.0,612.47,3571469
496,600.6,644.33,618.11,6489430
497,671.04,672.89,644.03,4593970
498,689.1,696.16,679.48,2889877
499,690.11,700.2,694.04,2509697
500,691.07,695.76,688.73,1385544
501,688.04,694.74,694.11,1233951
502,684.04,692.26,689.37,1379855
503,689.2,694.03,686.51,1817748
504,694.49,696.0,691.47,2932328
505,699.58,704.0,690.3,5494011
506,667.09,671.62,663.14,1722915
507,667.78,668.8,664.39,1377152
508,673.99,674.75,670.15,2032984
509,665.75,679.91,673.29,1822387
510,664.34,668.0,661.28,1309410
511,657.66,666.67,664.72,1567407
512,664.7,665.0,657.5,1746094
513,657.44,668.05,664.56,1980345
514,662.26,663.33,661.43,1837805
515,661.76,664.1,659.66,1718193
516,651.57,667.07,658.27,2919110
517,676.77,677.79,654.77,4131137
518,691.85,696.07,674.73,3811598
519,694.02,713.33,695.1,4154987
520,684.88,705.6,695.35,3780230
521,688.98,697.8,692.84,5121752
522,680.0,703.0,699.62,12858136
523,589.5,604.5,601.78,5632054
524,583.74,588.69,583.96,2073330
525,574.5,589.71,584.18,3741583
526,559.51,572.85,571.73,2089641
527,553.71,559.29,556.11,2171750
528,548.65,548.88,544.65,1488324
529,545.6,548.28,541.7,1383065
530,547.43,551.0,550.03,1679759
531,542.25,548.58,545.62,1280687
532,544.74,548.0,547.34,1406213
533,543.66,545.81,543.3,1537973
534,545.09,545.9,540.04,1725464
535,546.75,550.9,541.25,1887816
536,559.71,560.0,553.06,2183753
537,560.3,563.14,557.95,1335270
538,562.48,562.64,558.57,1446156
539,559.79,564.9,563.39,1569808
540,559.41,565.61,559.68,1737569
541,556.52,557.91,557.52,2964489
542,548.0,557.25,556.18,2059603
543,545.42,548.36,546.6,1222049
544,544.48,546.69,544.87,1626349
545,542.73,544.05,543.0,1357481
546,547.15,548.85,547.47,1273383
547,554.49,554.83,550.04,1293560
548,545.7,554.78,552.6,1515805
549,543.42,544.84,542.16,1500846
550,549.61,549.87,543.48,1366816
551,552.0,553.33,549.53,1219841
552,552.18,555.96,551.69,1343317
553,555.1,557.99,555.29,1335479
554,547.43,558.79,553.95,1592828
555,548.73,550.57,549.21,1660500
556,553.2,553.94,545.32,2172282
557,553.79,555.76,554.18,1177318
558,548.68,555.29,554.25,1742237
559,552.58,553.33,547.19,1873709
560,554.46,558.24,554.52,1213288
561,550.2,557.61,556.81,1708512
562,550.92,556.06,552.51,1541962
563,548.0,553.4,549.28,2356274
564,543.82,548.34,546.67,1335256
565,550.39,550.6,546.49,1671977
566,543.97,549.69,549.2,1586833
567,540.47,543.84,539.49,1211920
568,542.81,542.96,538.73,1764123
569,548.49,553.37,545.78,1092923
570,548.87,552.8,548.95,1411264
571,535.9,545.2,542.04,1592220
572,542.64,543.93,535.08,1951728
573,550.16,552.61,543.04,1426417
574,550.99,556.69,552.84,1762952
575,550.51,551.22,551.16,1828566
576,558.56,561.11,548.77,2362024
577,560.51,565.84,561.39,1681064
578,564.32,567.83,564.37,1859787
579,572.77,575.52,566.12,2403105
580,580.05,584.7,573.66,4608403
581,550.41,561.17,557.46,3909155
582,543.06,551.0,549.18,1590320
583,546.31,547.77,542.92,1456387
584,533.75,545.8,544.53,1926064
585,537.31,539.8,532.74,2461698
586,538.35,545.23,543.52,1586088
587,537.96,543.19,541.04,2348087
588,546.57,546.57,539.78,2360329
589,547.05,553.27,548.64,1466277
590,549.57,549.85,548.54,1305219
591,549.21,549.37,548.02,1618299
592,546.0,551.5,548.84,1419316
593,544.99,550.16,544.86,1365916
594,538.84,545.54,543.95,1685894
595,547.41,548.0,541.31,2388019
596,554.83,558.5,549.49,1945090
597,557.94,562.45,554.7,1746622
598,560.25,562.16,561.14,1239350
599,561.83,564.07,557.55,1727629
600,564.65,567.19,563.64,2492141
601,577.57,580.07,567.0,2653451
602,568.54,581.88,577.54,3957844
603,566.0,569.64,565.37,1511686
604,566.71,567.1,564.95,2216038
605,564.52,566.96,563.67,1232969
606,557.73,566.51,566.16,1766221
607,558.29,560.64,557.61,1444560
608,556.93,563.75,561.64,1842754
609,559.23,564.36,553.0,1771354
610,558.48,561.84,561.17,1780057
611,559.8,564.18,555.69,2026158
612,568.48,569.76,559.85,2004024
613,570.92,575.45,574.1,1174244
614,582.0,582.78,572.9,1879619
615,579.62,583.2,581.44,1795889
616,576.97,581.63,578.33,1898150
617,576.35,580.85,578.8,2526280
618,567.0,575.99,575.02,2520304
619,558.15,569.42,562.63,3416445
620,545.74,560.13,559.29,2701584
621,538.44,549.57,547.33,2041827
622,531.55,539.4,538.65,1421373
623,539.0,539.3,535.0,1645276
624,547.58,547.58,541.8,1911732
625,542.47,546.86,546.45,1541669
626,543.82,547.55,542.65,1558153
627,551.16,553.0,545.01,1958679
628,547.51,552.54,551.16,2369115
629,539.66,548.34,546.01,2429520
630,539.73,541.95,538.0,1915336
631,532.15,541.0,540.16,2371468
632,531.06,533.88,529.28,1515687
633,531.01,540.22,533.88,2146922
634,527.93,530.69,529.83,1658751
635,533.14,536.75,526.1,1694832
636,529.94,537.45,533.3,2353096
637,534.32,536.5,532.2,3768861
638,519.0,543.1,537.55,6055445
639,512.9,515.19,513.23,3950857
640,525.0,525.69,512.43,1791077
641,531.4,532.78,521.19,1957440
642,541.5,541.5,536.72,1546563
643,538.03,545.41,541.95,2298290
644,523.0,538.84,537.3,2803401
645,510.84,521.85,520.39,2317789
646,512.77,515.61,509.94,2343612
647,503.15,510.85,510.46,2482858
648,508.89,509.75,504.01,2556682
649,500.42,508.26,505.93,2639959
650,502.57,508.6,501.8,3050295
651,499.24,500.28,497.06,2856938
652,508.18,508.6,500.72,2100024
653,501.51,507.5,506.91,3662224
654,510.95,511.49,505.15,2345875
655,520.5,521.21,506.64,2731813
656,527.15,527.99,519.46,2059119
657,532.6,535.8,529.55,1327870
658,537.74,538.4,530.66,1236445
659,534.96,537.84,535.28,1048631
660,540.5,543.93,537.31,2218632
661,536.93,543.25,541.52,1113464
662,538.82,540.29,536.93,737848
663,534.51,542.3,538.77,2877222
664,520.61,532.97,532.3,3319461
665,516.99,520.81,520.04,4872059
666,515.99,516.25,514.62,3876732
667,499.86,509.07,506.45,3639437
668,513.6,515.58,498.16,4349882
669,523.76,525.37,515.84,2621977
670,527.44,532.24,521.51,2371543
671,530.01,537.04,532.11,2073290
672,535.9,539.36,528.04,2316204
673,525.88,536.65,536.11,2168813
674,529.22,533.82,530.73,3231818
675,536.7,538.2,528.08,3070118
676,537.64,542.69,542.58,1633688
677,537.5,541.4,536.97,1623977
678,539.45,541.85,538.59,2073974
679,545.09,548.79,539.65,1994399
680,547.0,549.6,549.08,1210061
681,549.23,549.88,547.73,1480294
682,547.21,552.5,549.23,1903589
683,546.57,551.19,547.48,1653773
684,551.04,551.04,545.89,2505988
685,542.09,545.38,543.76,1750758
686,544.75,548.22,547.2,1517286
687,547.93,552.79,544.51,1822166
688,555.19,555.19,546.64,1680621
689,558.0,558.0,555.19,1425060
690,560.81,560.82,556.44,1510989
691,561.15,561.25,558.25,1094114
692,558.52,562.5,561.29,1100179
693,552.4,560.63,558.23,1304481
694,555.6,555.6,551.82,1589131
695,555.5,556.8,551.69,1650721
696,566.79,566.9,555.95,1645264
697,561.16,564.79,564.19,1386509
698,563.53,567.15,563.77,1544338
699,568.3,568.73,567.87,2341539
700,558.25,562.5,560.27,1612469
701,560.85,564.97,558.45,2053355
702,551.71,559.2,558.94,1739666
703,547.76,554.0,549.88,1598409
704,554.98,555.0,548.9,2175767
705,548.28,557.4,553.65,2153678
706,541.05,550.76,542.69,2974550
707,537.27,538.77,538.03,2460140
708,520.45,533.16,532.38,2749830
709,540.45,543.45,522.97,5998740
710,527.0,540.99,536.92,3805046
711,542.08,543.92,540.73,3836222
712,550.14,558.63,548.69,2610033
713,555.13,560.88,544.75,2756508
714,567.47,575.23,555.19,2979673
715,581.61,582.53,570.81,2413453
716,574.79,584.69,583.74,2210360
717,584.9,585.85,574.1,1546228
718,589.95,592.4,587.78,1286130
719,584.1,588.29,586.25,1214593
720,578.0,583.24,580.88,1536935
721,586.8,588.72,579.63,1449686
722,587.49,591.0,588.41,1571688
723,581.83,589.31,587.81,1144982
724,585.93,589.57,587.9,1289090
725,596.99,598.07,585.25,1676485
726,591.57,600.11,598.42,1760953
727,595.0,596.65,591.18,1405078
728,602.5,603.8,597.27,1785101
729,599.49,605.4,605.4,4194630
730,595.05,597.56,597.27,1494467
731,589.51,596.07,593.29,1720921
732,580.95,590.15,588.78,1581589
733,582.24,583.92,581.64,1550110
734,590.39,591.48,584.9,1852271
735,590.0,591.94,591.11,1501451
736,591.74,593.72,593.42,1160291
737,600.27,600.6,591.97,1574573
738,599.14,603.52,601.63,1601244
739,595.13,598.5,597.78,1799855
740,592.13,598.0,593.14,1634585
741,591.73,594.49,589.52,1579779
742,582.95,589.3,588.63,1585277
743,582.35,582.9,582.36,1206884
744,580.02,584.71,580.32,1405950
745,587.81,589.37,583.0,1368766
746,592.0,592.05,588.12,1471953
747,594.77,595.58,590.57,1298049
748,593.27,594.99,592.54,877464
749,594.9,595.25,592.42,1133593
750,596.95,596.99,595.41,968617
751,595.59,597.81,597.11,1045258
752,587.1,595.05,592.7,1470756
753,587.5,589.47,583.71,1725358
754,586.69,587.8,584.65,1272879
755,576.45,586.12,584.56,1903282
756,575.0,575.9,572.12,1394939
757,579.0,579.69,577.25,1203357
758,572.02,579.56,577.94,1495022
759,576.05,578.31,571.81,1163027
760,569.5,578.64,574.49,1322878
761,579.38,580.2,573.14,1651342
762,576.51,583.82,582.27,1524818
763,578.56,583.43,573.6,2213790
764,588.96,591.99,579.55,2310471
765,595.81,598.45,595.44,1215576
766,597.7,598.49,593.95,1366729
767,597.75,601.1,599.02,1358071
768,599.25,601.0,598.08,1361911
769,605.53,608.91,603.01,1355974
770,602.05,607.05,605.19,1106136
771,599.7,608.89,603.57,1881665
772,601.35,604.16,598.44,2240111
773,603.01,606.7,605.11,4874260
774,588.97,589.5,580.82,2941648
775,596.89,597.0,590.62,1442211
