,Open,High,Close,Volume,MA5,MA10,MA20,VMA5,VMA10,VMA20,price_change
802,-0.149613446390223,-0.1548743062626552,-0.1524664074783919,-0.1255564893597204,-0.1602853110940109,-0.15293816446424868,-0.17288219365655644,-0.09966507901680666,-0.06020868741334995,-0.04157444735783389,1.8603232585585237
801,-0.151723846701033,-0.1501197313330499,-0.1454289573700026,-0.23152588260342344,-0.15837140244820958,-0.15190010216071326,-0.16957677681319416,-0.11309518244287209,-0.11766520232175681,-0.05999799126237726,11.159090466843384
800,-0.14868546894859025,-0.1501197313330499,-0.1490674688090209,-0.25405031189893534,-0.15424107377440666,-0.15288423914977944,-0.1673384453438853,-0.16800187288993895,-0.15319922963431065,-0.07168891020490997,-7.273953710913746
799,-0.15296613908257362,-0.15462171946951986,-0.15026533265725728,-0.4328343278721557,-0.1501257209116038,-0.1533261271433478,-0.16539311273781687,-0.22828207147914992,-0.17594637105987,-0.09392320567317713,-3.0713702523665045
798,-0.15134966224876167,-0.15754875466055818,-0.16224397113962197,-0.2217172782130311,-0.15175209398620482,-0.15498283263787915,-0.16351297425221367,-0.2530848798373855,-0.16899803026473947,-0.08716471428603034,-21.8757893570775
797,-0.16170708788763033,-0.16698361428649378,-0.16097124080087066,-0.3202372956008396,-0.15345334611580608,-0.15667548834205658,-0.1611727301348208,-0.29202375085878796,-0.195063245641652,-0.09924665197270921,1.232177340807716
796,-0.16594285588734115,-0.17093585469672812,-0.17302474577375027,-0.009575066655054032,-0.1589734300504101,-0.15847899052597691,-0.15937427163922602,-0.24763049832312434,-0.1795666320435101,-0.09763197753351627,-22.27719757841436
795,-0.17326190377376716,-0.17725052452511014,-0.17554025985504673,-0.25578118299322516,-0.1642688768200139,-0.15906168350732675,-0.1584907789032648,-0.24797669663407518,-0.20721991318211053,-0.11012986849295359,-5.479557812553555
794,-0.17260333913776982,-0.16586926078736752,-0.1605070685596791,0.03504735271395809,-0.1663175677648152,-0.15802811497999714,-0.15697183083219368,-0.15439384804521605,-0.19055241282508972,-0.11931310426248021,25.57000105905006
793,-0.16010557843190942,-0.16052036399156144,-0.15402363048109924,0.3212779795421139,-0.16467322371701398,-0.1580191274275855,-0.1558260628989584,-0.04578723851241173,-0.14860980807707225,-0.09247234353104872,10.312437770871021
792,-0.1521728680437584,-0.15789048973362352,-0.15173271587134696,0.5882962385941273,-0.1628252086396128,-0.15794572908289106,-0.15499652391786534,0.1359321142563492,-0.0771502176083011,-0.06697389158990863,2.976516963476956
791,-0.15531601744283707,-0.14649436794922577,-0.14009846324535036,-0.13401294488597226,-0.15623884696180812,-0.157412467639805,-0.15421044768374903,0.11104280655228371,-0.06738877197417259,-0.09086509907765439,19.03013864734097
790,-0.1405432152671674,-0.13489023351165785,-0.14271879041336766,0.42865929346081666,-0.14967345141940347,-0.15677734726938786,-0.15438504802936304,0.2479404286088851,0.0009532639916245422,-0.0744310535060485,-5.487545665971174
789,-0.14154602959925455,-0.12738691995087448,-0.12266954425350984,0.062201837072489274,-0.14210467653999803,-0.15401667075363623,-0.15322504229970435,0.2533717034453986,0.05050841763735292,-0.06100250015595421,32.99262214857847
788,-0.11797240910616458,-0.12396956922022062,-0.12440644683345259,0.01077648151628563,-0.13618024570839404,-0.15023141326296618,-0.15216020499877092,0.19126708195227948,0.07378199803596441,-0.04586386631173467,-3.9139497177943503
787,-0.12373484967114201,-0.12652515324488345,-0.12302890340798056,0.01567777000673254,-0.13043851977098986,-0.146435670294483,-0.151108106778848,0.07673541792587435,0.10740847599229619,-0.042076311415538026,1.3115371668427516
786,-0.12177412314124059,-0.12677774003801867,-0.12455617981448219,-0.2569153405471737,-0.12732954140738773,-0.14158688576844525,-0.1495846625615379,0.05215322810822132,0.08264869853872137,-0.046716375326347426,-3.5630103024156288
785,-0.12044202649115487,-0.11793720227828397,-0.11434439050826628,-0.1739294642891105,-0.1216537090383838,-0.13546486465076923,-0.14681353776290873,-0.06837291090884401,0.090842391815662,-0.056463987779856506,16.052669585107687
784,-0.11354206519127263,-0.11720915799218812,-0.11540749467357625,-0.39876339111421344,-0.12020105537138281,-0.1309531133401649,-0.14403941553345356,-0.16057237274732794,0.04741615432859536,-0.06986785846526378,-2.7660836576566075
783,-0.11438023836436029,-0.11706057752563792,-0.11196363610989624,-0.5485209097955255,-0.11771207558318086,-0.1267454408861517,-0.14192997358966208,-0.27243963590178655,-0.03965428749827715,-0.09247309912282486,4.713438749383576
782,-0.11167114292991631,-0.11499530904059063,-0.11543744126978206,-0.328401924050544,-0.11619352834777996,-0.12311446971188034,-0.1400768119814929,-0.3412603639780094,-0.13141953923840677,-0.10264452300356419,-6.763218315538612
781,-0.12237281826487456,-0.12639143082498827,-0.1339444377250355,0.069827012372087,-0.11807149504718129,-0.12249882237168841,-0.13950205462060916,-0.2759073454488239,-0.11101432217271745,-0.08753356900474352,-32.09068154480086
780,-0.13346364543019495,-0.13214149488047977,-0.12651768186596934,-0.3103357686473469,-0.1205065619157828,-0.12087806708680326,-0.13837352191462315,-0.3031905049675544,-0.1849907635712963,-0.09035593096611427,11.555598985189329
779,-0.14236923539425128,-0.13043281951515284,-0.13148881683615077,-0.2785562520670455,-0.12372336611858514,-0.1217603451485384,-0.1374338273506749,-0.27914740398813787,-0.21910204807759626,-0.08261985493901303,-9.392275717348117
778,-0.13039533292157057,-0.12600512161195787,-0.12159146679009691,-0.23940872965907778,-0.1256492554131866,-0.12147873517297592,-0.1353993211775334,-0.21732066541088935,-0.2441466154398021,-0.08350697005697238,15.66173302461473
777,-0.11602664995435386,-0.11615423667968183,-0.11019678693374757,-0.018229422126503247,-0.12460094864318572,-0.12019501310352454,-0.13285824919479872,-0.15528184771744313,-0.2475408646580297,-0.06836317300228267,17.95149210095039
776,-0.10921649292301683,-0.11550048262686119,-0.11199358270610238,-0.1591869229401548,-0.1202100408579827,-0.11893825369130773,-0.12980386718311376,-0.20108782243783996,-0.23775784860179616,-0.0758652674427095,-3.9722350478083337
775,-0.10661216913520877,-0.11297461469550829,-0.1156470674432235,-0.2756003099922063,-0.11803555310078118,-0.1190685732012754,-0.1268064363571223,-0.19414024722199363,-0.24793551790535384,-0.0768590721194582,-7.062135958691836
774,-0.11846633258316253,-0.12411814968677082,-0.13032089958412008,0.4775430913451959,-0.11780193044918108,-0.12056050690159459,-0.1252957312208225,-0.042909854349920895,-0.16021363927476984,-0.05467069144478687,-25.602865851579526
773,-0.09745213374360806,-0.0985623094401421,-0.09395075849204049,1.4482634184716305,-0.11227286102797696,-0.11875850264307652,-0.12228930810235294,0.2946480660805251,0.0396726744771283,0.001840546406067789,59.24191104296012
772,-0.09993671850668928,-0.10233625329051643,-0.10393794832671188,0.12517219323874862,-0.11102088322837622,-0.11760809593439625,-0.1198973583032118,0.3233303851687892,0.08507730683264514,-0.02138221422372999,-17.298051409528767
771,-0.10240633589167958,-0.09530839722269357,-0.09625664639989562,-0.05486954218313744,-0.10787296775617394,-0.1138378176977457,-0.11770323893858614,0.3441953133197293,0.0725946694868096,-0.0174136699107581,11.551090516585685
770,-0.0988890020403298,-0.09804227780721675,-0.0938309721072168,-0.4444054472567045,-0.10350901643077104,-0.11056784654533891,-0.11525658602687028,0.31043193625855436,0.05917374391975927,-0.06119238036929531,2.9413475695525007
769,-0.09368035446471379,-0.09527868112938354,-0.09709515109366118,-0.31891578606831594,-0.09686275150896628,-0.10712711189711233,-0.11397668306417208,0.15112907481958593,0.05513358877528307,-0.08030303424865692,-6.306249589108878
768,-0.10307986790576795,-0.10703139603350165,-0.10447698705841835,-0.31593372521898366,-0.09896835053556785,-0.10541498316270959,-0.11297928795682344,-0.20173490987859288,0.047473122366462395,-0.09668549808834581,-13.071002713721393
767,-0.1053249746193956,-0.10688281556695145,-0.10306949703674062,-0.31786249625847096,-0.09879463112796749,-0.10470197067139242,-0.1119803941340618,-0.2903480144029956,0.017478620797850786,-0.11341044649376109,1.3092292639436658
766,-0.10539981150984978,-0.1107607657439108,-0.11066095917493912,-0.31351372030537705,-0.10167597716436971,-0.10456865531062087,-0.11128499018243165,-0.34208045011042143,0.0020298744301143756,-0.11624849957768268,-13.49828984356134
765,-0.10822864596902071,-0.11082019793053088,-0.10842993775759868,-0.3894354726313183,-0.10459626030937164,-0.10384665526689185,-0.11098899388836503,-0.3310856900551511,-0.009365492967939315,-0.1270547716687248,2.6841029117057267
764,-0.11848129996125334,-0.12041849606967159,-0.1322225084431956,0.16051290426435316,-0.11162291083057674,-0.10403689179293651,-0.11183052259276216,-0.2351932787934975,-0.04110151700747988,-0.09901057991545426,-40.772761384600045
763,-0.13404737317573834,-0.13313698400636598,-0.14113162081445418,0.11195157278813817,-0.11895506789618182,-0.1087568547344091,-0.11329027140502002,-0.1496102634323534,-0.17487182213025276,-0.06589203528484866,-16.17415643426565
762,-0.1371156856843626,-0.1325575201868201,-0.1281497713591916,-0.23410812528936198,-0.12397196458118542,-0.11117900010932513,-0.1139264760978369,-0.13285822345669396,-0.21083725788490648,-0.06116379381376513,21.059100076568328
761,-0.13282004817228843,-0.1379361330759361,-0.14182039252719025,-0.17055712867475703,-0.13020489711938976,-0.11573718710738934,-0.11432063825145466,-0.10426491530966686,-0.22241806052007707,-0.07321754792719437,-24.238775234074197
760,-0.14760781772604903,-0.14025398835411884,-0.13979899728329115,-0.3355393814648965,-0.13647976192839417,-0.12033581809130556,-0.11498531853711824,-0.09348494689363407,-0.21152012012874777,-0.07448135073194606,2.459406656359335
759,-0.1378041850765418,-0.1407443038937345,-0.14381184117488344,-0.4158300011089263,-0.1387980174711958,-0.12500934534531827,-0.11560203992956619,-0.2087615501178629,-0.22122163116346105,-0.08136476662607939,-7.875540321991111
758,-0.14383603844715465,-0.13888704806185737,-0.13463320943777135,-0.2490741830738833,-0.1374981170763948,-0.12802616710479908,-0.1162547304919257,-0.28097172642822976,-0.21452871634570425,-0.08184942837768039,14.679445931177014
757,-0.13338880853974078,-0.138693893455342,-0.1356663670068754,-0.39557288235306165,-0.13900168850079586,-0.13128715070479435,-0.11752938795067858,-0.31326692527807676,-0.2223078452164544,-0.10077083170351453,-2.7565691943802113
756,-0.13937575977608108,-0.14432509313759345,-0.14334766893369177,-0.299344285142894,-0.13930719504519617,-0.13455712185720137,-0.1190985429880852,-0.3390261491674359,-0.2208894265507625,-0.10779884267720619,-14.125925415077138
755,-0.1372054899529076,-0.12914016945616635,-0.12472088609361476,-0.04401166625589903,-0.13629106670979407,-0.13618686469449803,-0.11955265375822266,-0.2807165483348417,-0.18631108458307943,-0.09618612748350275,30.629581087841178
754,-0.1218788947878765,-0.12664401761812372,-0.12458612641068811,-0.360653085424095,-0.13244527844499132,-0.13542292273951517,-0.11926564975663423,-0.269680397187258,-0.2384819410230875,-0.1382163985720799,-0.7736296566268441
753,-0.12066653716251763,-0.12416272382673577,-0.12599361643236584,-0.13338006688864046,-0.13071706985559017,-0.133908520158167,-0.12086927524853952,-0.2465399635972476,-0.2630406459405368,-0.21752588040651122,-3.366033055020312
752,-0.1212652322861516,-0.11587193379323668,-0.11253262143780862,-0.26126260964789294,-0.1260895442565868,-0.13234618396395703,-0.12129940657206939,-0.2196760395839139,-0.26575892137139945,-0.23690315743727586,21.473927675400173
751,-0.10855792828701927,-0.11177111291645203,-0.10592939697440507,-0.4749835002103254,-0.11860463391878151,-0.1287556567755379,-0.12178349165046698,-0.25480632732959174,-0.2962332517002626,-0.25796923246047165,9.900150741600427
750,-0.10652236486666355,-0.11298947274216331,-0.10847485765190767,-0.5134790578242163,-0.11535488293177931,-0.12562199683470643,-0.12251636348742168,-0.3487063401864927,-0.3140457442534952,-0.26143283997584976,-5.192307061275444
749,-0.10959067737528805,-0.11557477286013618,-0.11295187378469151,-0.43061423204024596,-0.11302764190237768,-0.1225347725813345,-0.12330993329860307,-0.3626995433028888,-0.315525706501137,-0.26703381513475366,-8.402652387945817
748,-0.11203036000409672,-0.11596108207316669,-0.11277219420745599,-0.5592637626581696,-0.11038291367977593,-0.12034780149452085,-0.12372507746800299,-0.44788221035609943,-0.34657695763007645,-0.2792352874404159,-0.7021846368276923
747,-0.10978525329046918,-0.11508445732052064,-0.1157219339337382,-0.34801059400120604,-0.11102088322837622,-0.11835256485915413,-0.12435828472999366,-0.46523301467687406,-0.3418157771872654,-0.28074702509330773,-5.89678507518634
746,-0.11393121702163478,-0.12032934778974158,-0.1193903919689624,-0.2606613755504278,-0.11371353404617812,-0.11595588421607073,-0.12479516027288184,-0.4223656065830915,-0.3379434590334335,-0.2780968121249314,-7.112750238535112
745,-0.1202025484417013,-0.12431130429328596,-0.1270567205976758,-0.31249056754302407,-0.11743053033638073,-0.11618956057877128,-0.12572736125976514,-0.3821651109566626,-0.3648192999235784,-0.27423850865209665,-13.857036315854158
744,-0.13186213597447405,-0.13123515403452368,-0.13106956448926788,-0.29381363464398935,-0.1210546765983832,-0.11683816227780586,-0.12566966071636476,-0.35480308734214094,-0.35812839633398996,-0.2970201296165984,-7.774947094503174
743,-0.12837473687930578,-0.1339244604790818,-0.12801501167626494,-0.3938013262446576,-0.12410375171798538,-0.11704038220706603,-0.12501322336547283,-0.32170829697840597,-0.3841976341672392,-0.3223804593810623,4.159884157655719
742,-0.12747669419385466,-0.12441531061987121,-0.11862675376571163,-0.20374052938406018,-0.12468481318478575,-0.11765003784565031,-0.12453663186414021,-0.29285227595176866,-0.37843943764069865,-0.3208577152746316,14.746645318508833
741,-0.11433533623008774,-0.11670398440591745,-0.1172941302345486,-0.20650208750257604,-0.12426549047678548,-0.11878696322571292,-0.1233091839408964,-0.2820196644959977,-0.3515633453470327,-0.3226601290837998,1.2215650894237187
740,-0.11373664110645376,-0.11148881003000666,-0.11187379632127858,-0.17897390375514444,-0.12122839600598345,-0.11912699229195023,-0.12191163181827813,-0.2553144733124094,-0.31807800532741104,-0.3148093542250824,8.001596859640847
739,-0.10924642767919845,-0.11074590769725579,-0.10492618600150716,-0.09596140643846318,-0.11599884280477968,-0.11832410427651752,-0.11996554985450336,-0.21574127375492347,-0.28457788278075247,-0.2987699542381481,10.457955462301278
738,-0.10324450906476734,-0.10328716827643747,-0.09916146623186917,-0.1957205587623173,-0.11022716524537579,-0.11696249008616577,-0.11819032144780983,-0.1761223631610236,-0.24818571468949013,-0.2960946052500193,8.439828323835004
737,-0.10155319534050122,-0.10762571789970232,-0.1136256721993244,-0.20911697865663081,-0.10922678107057504,-0.11675278052989568,-0.11708726690384497,-0.17719772785063992,-0.23428189323923143,-0.2867450133577818,-24.801116987569443
736,-0.11432036885199692,-0.11784805399835374,-0.11145454397439591,-0.417204250474561,-0.10805866781257412,-0.11595888006687449,-0.11549113498900443,-0.21934109322038808,-0.24995247807393128,-0.2926549499939445,2.597298694571518
735,-0.11692469263980498,-0.12049278630294669,-0.11491337583617856,-0.24584499843511676,-0.1086666857391746,-0.11474406256591163,-0.1150003056912483,-0.23271624293894033,-0.24328098283616684,-0.30277562329372043,-6.735034126508963
734,-0.11634096489426182,-0.12117625644907748,-0.12421179395811421,-0.06963368174946238,-0.11252445465277738,-0.11405801273182936,-0.11498157174858592,-0.2274503315440477,-0.22083964865359706,-0.2881828289485757,-16.52938162641152
733,-0.12853937803830506,-0.13240893972027012,-0.12909308913967776,-0.2214043552032393,-0.11851178389058159,-0.11416586336076784,-0.11513668879383099,-0.23258744832645084,-0.20358200367129364,-0.2925966938680049,-9.218425752868978
732,-0.13047016981202486,-0.12315237665419476,-0.11840215429416734,-0.20559295323656768,-0.11946724063238234,-0.11414339447973909,-0.11543043701477818,-0.23188259419132862,-0.20376743890841065,-0.2898052104238852,16.940370399788822
731,-0.11765809416625661,-0.11435641303442479,-0.11164919684973429,-0.13560870155067295,-0.11950617774098216,-0.11357867660321253,-0.11571669165866039,-0.17555956486214186,-0.19667071975516393,-0.2727876968827532,10.220313571841832
730,-0.1093661667039254,-0.11214256408282752,-0.10568982420475792,-0.2493529507631842,-0.11766115782578102,-0.11296003341221672,-0.1155773111252516,-0.17626120415514257,-0.20371595146730226,-0.2595434323668566,8.831118776420299
729,-0.10272065083158755,-0.10049385550529444,-0.09351653284705475,1.1068960586886325,-0.11152107531577649,-0.11181861425594808,-0.11460464482221722,0.05906112011663134,-0.08330497804892567,-0.1824469529127415,18.88017594248268
728,-0.09821547002624154,-0.10287114297009714,-0.10568982420475792,-0.1033721064167431,-0.10683963679717345,-0.11247170973118847,-0.11425019862704378,0.08266921277149297,-0.07406051861545804,-0.15958685114909243,-20.88017594248268
727,-0.10944100359437958,-0.11349464632843398,-0.11480856274945805,-0.2942516264008729,-0.10612079786917294,-0.11259004583794052,-0.11420448780694747,0.06493624409353393,-0.0825828465750984,-0.15689117674218578,-16.069877410990927
726,-0.1145748142795413,-0.10835376218579817,-0.10396789492291802,-0.11550126346401857,-0.10458427966057171,-0.11184108313697694,-0.11343264936925468,0.06895801158743531,-0.0523811382244479,-0.14961230929881963,16.898330092460142
725,-0.10646249535430019,-0.11138480370342152,-0.12368772852451071,-0.1579281989232394,-0.10818446462497422,-0.11271886742250636,-0.11326404388529276,0.08724423450172814,-0.04358030544420255,-0.14186197777354215,-33.72220772133605
724,-0.12301641552278131,-0.12401414336018557,-0.11971980452722752,-0.3525105574758848,-0.11342599847497792,-0.11226948980192819,-0.11269603074376733,-0.20465740229459994,-0.07189744272045395,-0.14480525960548596,5.6429748481639574
723,-0.12915304054002996,-0.12440045257321619,-0.11985456421015417,-0.4248937181421417,-0.11625942191618,-0.11134526982893922,-0.11228763079372617,-0.26896619991722037,-0.09226756385460633,-0.14636434767634832,-1.2251188381234326
722,-0.12068150454060844,-0.12188944268851831,-0.11895616632397676,-0.21056606835687064,-0.11708908184558053,-0.11140069306881062,-0.112304116663269,-0.2522279234843934,-0.0927653931069643,-0.14670660556454185,0.5001416492949189
721,-0.12171425362887722,-0.12527707732586202,-0.13210272205837192,-0.27184573615882945,-0.12271699161938454,-0.1134468591678428,-0.11304523143499545,-0.2834989941909343,-0.10640327991266973,-0.14998317892893576,-23.10622167123889
720,-0.13488554634882588,-0.13341928689281113,-0.13023105979550242,-0.228021948548355,-0.12402587750078531,-0.11590195890160149,-0.1139639439831619,-0.297518719754832,-0.10426795896638807,-0.1524426301602323,2.167603647065091
719,-0.1257554457134068,-0.12591597333202786,-0.12219039871421511,-0.38992921792606205,-0.12452007926378572,-0.11877048604629181,-0.11482795341875396,-0.30500297267732357,-0.25410631789062055,-0.16718326862957278,12.53093034669725
718,-0.11699952953025916,-0.119809316156816,-0.11989948410446294,-0.35399731848548954,-0.12452906475038583,-0.12019201725272066,-0.11586581384225336,-0.29082270593498716,-0.27919493114971206,-0.1751198535276658,2.8324987558314354
717,-0.12455805546613885,-0.12954133671585177,-0.1403829559093065,-0.2233542221759709,-0.1288151418585889,-0.122750473839212,-0.11720491606376504,-0.2933805146978452,-0.27209780975083164,-0.175833761824144,-35.62696527156084
716,-0.13969007471598904,-0.13126487012783372,-0.12594869653805707,0.11022873823984614,-0.12758413019438797,-0.12494942832924105,-0.11793029432365487,-0.216960301701841,-0.24950130931507786,-0.14938631179857975,23.48544834279351
715,-0.12948232285802874,-0.1344742082053174,-0.14530917098517904,0.2122391280113518,-0.13060025852979007,-0.12711243260962368,-0.11945149046784564,-0.12890195837101637,-0.21244603929672778,-0.12641627143150413,-33.936198947176855
714,-0.15064619547849167,-0.14532058226347944,-0.1686974626219958,0.4966424451932434,-0.1399032323229964,-0.13201214659932714,-0.12167783221385087,0.0484247144940837,-0.12744233553559803,-0.09802108211182958,-41.798109541703276
713,-0.16911594004260155,-0.16664187921342832,-0.18432958584148185,0.38455020846741794,-0.1527914152696055,-0.13846221338002507,-0.12444221279312151,0.19614449976956116,-0.0464136734069962,-0.0676362685272549,-28.913486529224645
712,-0.17658466170993614,-0.16998493971080708,-0.1784301063889171,0.31097814127760204,-0.160402122419811,-0.14441197307647968,-0.1274463878384715,0.3030184098627342,0.0057950444032801585,-0.04173347424031626,9.596749908332624
711,-0.18864836845116173,-0.19184112634033657,-0.19034885167887006,0.9268734100634917,-0.17328431504202002,-0.150238902889976,-0.13138501194382413,0.4663587111509462,0.12579175509969165,0.011543327080860033,-22.487950405193942
710,-0.21121917461216477,-0.19619453401025633,-0.19605367825609632,0.9112142001866546,-0.183434919737827,-0.15682378295684762,-0.1359073857025389,0.6061634546596615,0.23983397340033696,0.0697384767639937,-11.39725253154669
709,-0.1910880510799704,-0.19253945453312216,-0.21694142910971959,2.0130718712014763,-0.1930853323462337,-0.1663026549002421,-0.1420843412772007,0.9094704471284554,0.4803842535922571,0.11517749940500188,-39.70865071052554
708,-0.2210228072616719,-0.2078283845411344,-0.20285155559483814,0.3811959550815598,-0.1967903479876364,-0.1746011616269183,-0.14694692343466553,0.9087995497632411,0.5539801203406898,0.13947554269140738,25.222503925732404
707,-0.195847677312861,-0.19949302036767003,-0.19439164216666815,0.23568926694899273,-0.1999831908928389,-0.1800041785516694,-0.15092975964470157,0.8937407269474091,0.5999322592843215,0.16604874837491201,14.522864406022396
706,-0.1901900083945195,-0.18167822242830511,-0.1874140852506906,0.49406924362155236,-0.19939613910163823,-0.18615316232657997,-0.1551059301430141,0.8071738694332928,0.6383562706326065,0.1966148787993649,11.680750569926607
705,-0.1793685940348344,-0.17181247944937417,-0.17100335052985116,0.0817582694741652,-0.1943852327410348,-0.18872360231628693,-0.15747390049554744,0.6412711380466731,0.6252946006971183,0.2086336490135594,28.400133542018636
704,-0.1693404507139643,-0.1753784106465781,-0.17811566712875515,0.09285322350834058,-0.18661877715642938,-0.18966579739409928,-0.16039639555088903,0.2572006808758309,0.5848736409005306,0.23096584398962028,-13.669735354050744
703,-0.18014689769555858,-0.17686421531207974,-0.17664828391466547,-0.19714453425631373,-0.18137724330642568,-0.1888973616629106,-0.16323870933163553,0.14152453305419876,0.5266436076385963,0.2423860343987665,1.6229196427699462
702,-0.17423478334967246,-0.16913803105147107,-0.16308247583338742,-0.1261933856300511,-0.1751143591462211,-0.18736198812593519,-0.1654470664926846,0.06914296547323362,0.4828809419596778,0.24661679424444727,23.029589540994753
701,-0.16055459977463493,-0.1605649381315265,-0.16381616744043226,0.03136761921518638,-0.17039398351901802,-0.18470766431372032,-0.16703420611504727,-0.023403799778180412,0.3932371336914686,0.26182103864122697,-2.2896173518751723
700,-0.16444611807825615,-0.16423487565531558,-0.16109102718569435,-0.19008241946069115,-0.16841118614261652,-0.18121000850022062,-0.16857863234813908,-0.07777572133111166,0.28299281810242816,0.2637234676151621,3.7843165792915316
699,-0.14940390309695117,-0.15497831258924022,-0.14971132062744796,0.17611786745570468,-0.16272936344921252,-0.17448432344556797,-0.1699559518126822,-0.061121633576339374,0.09910617639426755,0.29210717193983937,18.81192634527431
698,-0.15654334244628698,-0.157325883960733,-0.15585037284965986,-0.22430353917196855,-0.15856908315340967,-0.16978233560891898,-0.17175515966598343,-0.0665538125871995,0.03849318971783022,0.2986104999841881,-11.654841838971672
697,-0.1600906110538186,-0.16083238297131686,-0.15522149432933563,-0.30357854031551834,-0.15699662299840844,-0.16586376275747738,-0.17249777315312276,-0.10203331255831705,-0.015489733021110008,0.29458775455447506,0.09502781788577175
696,-0.15166397718866964,-0.15769733512710837,-0.16755949196617126,-0.17361001158569533,-0.15774541354840899,-0.1638775136745222,-0.17458023821948032,-0.14303169181375663,-0.08232716919420358,0.2803550248770481,-22.633773579737586
695,-0.16856214705324002,-0.17270396224867512,-0.1739381169580304,-0.17086904711629902,-0.16031526271601093,-0.16417110705329996,-0.17601301015430426,-0.13918874991285946,-0.10761620134026595,0.26114455732405983,-12.310522029208364
694,-0.16841247327233155,-0.17448692784727704,-0.17374346408269192,-0.20180472636682478,-0.16512249804701407,-0.16373371283593718,-0.17626554370139413,-0.21477852900337324,-0.13711267253370274,0.22612182067204145,-0.6535531462321444
693,-0.1732020342614038,-0.1670133303798037,-0.16414557999869728,-0.34477990251006496,-0.16678181790581548,-0.16248294512532802,-0.17525540951303498,-0.2388754785883237,-0.15189157935998776,0.18955049867484863,15.982039865618777
692,-0.1640419988698032,-0.16423487565531558,-0.15956375077919294,-0.4473975537885341,-0.16765041494381594,-0.1621309326558753,-0.17431121880284806,-0.26764128310792856,-0.18404543605149204,0.1515227231563845,7.038225618708969
691,-0.16010557843190942,-0.1660921314871927,-0.16411563340249147,-0.45044390700584924,-0.16696152763781535,-0.16216089116391363,-0.17299834410106363,-0.3230119154586435,-0.23227674903614293,0.08245891468789313,-8.985545276387764
690,-0.1606144692869984,-0.16673102749335833,-0.16682580035912642,-0.24105421245214032,-0.16553882559281452,-0.16273459659285183,-0.17153559785797967,-0.33704992543710677,-0.23737923489911406,0.024679894582265716,-5.7752310736858865
689,-0.16482030253052737,-0.1709209966500731,-0.1686974626219958,-0.2842149850177911,-0.16452945593141388,-0.16463396600249525,-0.1691211673276437,-0.3535331242403621,-0.28346044441044616,-0.09051460523910115,-4.3068879359365795
688,-0.16902613577405634,-0.17509610776013274,-0.1814996325000232,-0.15585075178279162,-0.16800084892121625,-0.16719991221599628,-0.16805258323817773,-0.315744664379348,-0.2766080391989435,-0.11744412281783512,-23.82074296563439
687,-0.1798924522680142,-0.1786620389573368,-0.1846889449959528,-0.08475494532856742,-0.17302673109281996,-0.17014782940698892,-0.16756699944436704,-0.24321109504432925,-0.2547028984460419,-0.13351238641061747,-6.740705110416758
686,-0.1846520785009046,-0.18545216627867933,-0.18066112780625754,-0.23789132931785617,-0.17633638532382234,-0.1714585141336753,-0.16722903911873654,-0.20069762097535215,-0.2611377224091018,-0.1702156095455295,6.246284998140828
685,-0.18863340107307092,-0.18967185152870403,-0.1858119423536745,-0.1206220501170322,-0.18013425099342473,-0.17264636897740337,-0.16797015389046288,-0.17660951220623566,-0.256107791602302,-0.18036371082677893,-10.273007154677337
684,-0.17523759768175962,-0.18126219712196467,-0.1826226298577449,0.25871798950587044,-0.18291975183942666,-0.17353463874074615,-0.16819571056011895,-0.06801536018665189,-0.21000757598477948,-0.17204663509662044,4.748607720966625
683,-0.1819280156883697,-0.18103932642213938,-0.18024187545937487,-0.16933607596720657,-0.18266815821462645,-0.1751449085478175,-0.16837555640967838,-0.07071261272652674,-0.19244492825075377,-0.17065221566016875,3.2766116767510525
682,-0.1809701034905553,-0.17909292231033225,-0.17762154829135757,-0.043857465029565,-0.18125444165622562,-0.17695140658254183,-0.16910318274268787,-0.06253254741237935,-0.15204890768345292,-0.1665235866362279,3.6926282878344914
681,-0.17794669311620348,-0.18298573053394662,-0.17986754300680097,-0.2564718236649166,-0.18109569805962544,-0.17852722410536936,-0.16990649420405357,-0.06624890490474566,-0.1326315053326229,-0.18095692593021706,-5.021335229755639
680,-0.18128441843046317,-0.18340175584028706,-0.17784614776290186,-0.3922055695799569,-0.1795022717692244,-0.1796296972011876,-0.1707450254776247,-0.12056938898373415,-0.14776237708835993,-0.19109213177848727,2.619696241525025
679,-0.18414318764581572,-0.18460525761934343,-0.19196596787398934,0.0017549563495589116,-0.1813712529820256,-0.18195747327578227,-0.17285971292536173,-0.17196557229802223,-0.11913561123559924,-0.1998353360839895,-26.47251952790748
678,-0.1925847888890555,-0.19491674199792486,-0.1935531374729026,0.04172421558580819,-0.18403395217782748,-0.1831633032243335,-0.17474659563032324,-0.12975057622725616,-0.09935754539348929,-0.1864957158859456,-3.891079981710371
677,-0.19550342761677142,-0.19558535409740074,-0.1959788117655814,-0.18430213375172788,-0.18770602103502987,-0.1842927389773864,-0.1767863473074106,-0.15784146482899442,-0.10932262787965807,-0.18051475362282698,-5.429454459465559
676,-0.1952938843234996,-0.19366866607890343,-0.18757879152982315,-0.1794244526151496,-0.18924852956803118,-0.18498478051307687,-0.177788238560998,-0.14243091819231557,-0.10346985334850334,-0.1808063113028423,14.282469909017113
