,Open,High,Close,Volume
0,0.0,0.0,0.0,0.0
1,0.012222450769180826,0.0031499100025713656,-0.006988570998505472,0.6746332671082225
2,0.015957389223890672,0.011142538784606026,0.010740896042318537,-0.13351576165887713
3,0.022279719825486266,0.020495842975915002,0.015159823242911985,-0.06905637876474913
4,0.02577648829177992,0.01671380817690915,0.016837080282553263,-0.10574203876024613
5,0.021911638934297484,0.015192423073626449,0.016880086873313216,-0.22399468549670065
6,0.02748698184495124,0.01782806205536991,0.010977432291498612,-0.3048089079784352
7,0.026696690519751876,0.016863803891317364,0.018869141695964764,0.2614634182548734
8,0.02609043964014668,0.02263863889603157,0.01770796374544381,-0.17582148415174537
9,0.039287222180121484,0.029817005228422122,0.016568289090302946,0.41855486581374013
10,0.026285305994305563,0.030459844004457004,0.030362653076583923,0.12190574921383446
11,0.04922540624221883,0.03874175023570747,0.024105194120999096,1.2996731629954201
12,0.0531227333253943,0.04348804319876587,0.03786730316420983,0.3741658976141642
13,0.050870944344004076,0.046466529527727785,0.041866916104893015,2.670175442937129
14,0.07620357038464443,0.07802991343104493,0.07334774054123794,1.464595956721931
15,0.07068235701681269,0.06615882403359907,0.06854175402380425,-0.09487551246112469
16,0.07934308386831357,0.06998371475100695,0.06676773215495269,-0.12267088429079342
17,0.07177577378181454,0.0666838090340276,0.06739132772097323,-0.12652872380170077
18,0.05375063602212804,0.061594668723750745,0.0611338687653884,-0.1257945157690814
19,0.05695510495718348,0.05355918402331361,0.04931780795406904,0.027064875042370096
20,0.0544434941702483,0.047334361875374986,0.050339214484619754,-0.33221831029474713
21,0.05097920342964768,0.04857718350904272,0.04167338644647289,-0.0569905016861425
22,0.04021825031665771,0.03885960401131405,0.04039394037136179,-0.009026367160922089
23,0.029024260861092666,0.02306719808005475,0.025201862185379786,-0.09615898480121332
24,0.01974645722142232,0.021181537670352357,0.022481695319807704,-0.10221264446022416
25,0.007870435526301511,0.012106796948658571,0.011525766323688957,0.028820294079079156
26,0.0013965422048045628,0.0029784863289619157,-0.0025803954456020683,0.24627019845265807
27,0.0005304695196544085,0.003139196022970747,0.0023331075487318387,0.2952586366864023
28,0.010295439044721855,0.0009428302048513082,-0.011429001494479007,0.04830989888093584
29,0.021954942568555014,0.012471072255078486,-0.0004408175552904625,0.41501248215509534
30,0.02992281127193608,0.019606582669066563,0.008311023664376638,0.9834589796054698
31,0.02917582358099402,0.03201337104654156,0.03324409465750611,0.6982460654614191
32,0.04101936755042157,0.03627753492757346,0.01935296584201529,0.511467748041081
33,0.07176494787325027,0.06495885831833381,0.04515692029803575,-0.0611093654512751
34,0.05606738045490456,0.05706265535270427,0.06020922706404752,-0.03261133117421333
35,0.05755052992822418,0.05050569983714759,0.050027416701609484,-0.3755978197670823
36,0.05096837752108341,0.04961643953029915,0.05214549129654111,-0.28149857611887863
37,0.0558616881921814,0.05081640524556441,0.04182390951413306,-0.1975749485992523
38,0.04973422394474447,0.0492200222850776,0.04852218602500824,-0.09146425947047954
39,0.03702460729016677,0.028488471757949885,0.030674450859594193,0.5829741672584041
40,0.0263177837199986,0.02927059226879236,0.03235170789923547,0.5015939798652571
41,0.05606738045490456,0.049648581469101005,0.040684234858991974,-0.06879535451052388
42,0.05232161609163044,0.047730779120596534,0.04344740831532423,0.24039467856904273
43,0.03790150588388119,0.03711322533641903,0.034104226472706944,1.5991762272469736
44,0.08853428023946908,0.0772906488386047,0.0430388457031039,1.2563487036620096
45,0.08717021576035777,0.07739778863461044,0.07976647421217287,0.04405062633450196
46,0.08131339922703007,0.07558712608211193,0.07687428098356075,-0.15006482308493552
47,0.08617423217243503,0.08062269649438591,0.07159522196776646,-0.03995403004129383
48,0.08030658973054305,0.07932630496271531,0.07933640830457267,-0.14708407455149597
49,0.07023849476567312,0.0676266392388789,0.07099312969712601,0.07345853425603144
50,0.07280423509543033,0.06404817005228414,0.06257458955584938,-0.19194808215212644
51,0.07848783709172791,0.07096940087426074,0.061284391833048346,0.06642325020968531
52,0.07447142501434434,0.0688480329133454,0.07104688793557612,-0.06186831511936597
53,0.07393012958612544,0.06753021342247356,0.06792891010547364,0.012190203796851318
54,0.05985644845243643,0.06687666066683806,0.06641292778118246,0.2087210553792027
55,0.0558075586493596,0.04795577269220885,0.051091829822920376,-0.2933244593334109
56,0.05006982711024022,0.04408802605639828,0.04350116655377434,-0.044093924196577206
57,0.036039449610808516,0.03370617982343371,0.036534098850648844,-0.1418413219950665
58,0.031514219830899304,0.02807062655352688,0.026406046726660692,-0.15859945024085986
59,0.021099695791969353,0.02230650552841351,0.02194411293530729,0.11366121773381455
60,0.03896244492319023,0.02960272563641042,0.012987990409530248,0.5148425071194056
61,0.04313041972047493,0.0348632896202965,0.03711468782590921,-0.3186499974021283
62,0.03418821924630011,0.03143481614811017,0.03131954972099482,-0.17257971136408057
63,0.03695965183878047,0.02637781777663495,0.026932877463471172,-0.2485649851426479
64,0.02985785582054956,0.026388531756235567,0.0277392510402219,-0.3622268214173493
65,0.03519502874278713,0.025017142367360856,0.02661032803277097,-0.2911713185064959
66,0.04072706801918358,0.030899117168081025,0.028620886150802605,0.0440611415295773
67,0.025700706931829354,0.02960272563641042,0.03074971239342439,0.1608094968293594
68,0.03573632417100603,0.02687066083826184,0.021707576686126995,-0.0007175074286760452
69,0.02877526496411198,0.02762063941030246,0.026481308260490888,0.19889305922900125
70,0.01335917116844021,0.01804234164738161,0.019740025158855534,0.12868805003748363
